name,url,path,aliases,tags
timewizard,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/timewizard.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/timewizard.opus,,
tina,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/tina.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/tina.opus,,
tobecontinued,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/tobecontinued.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/tobecontinued.opus,"roundabout, tbc",
tookoutdisney,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/tookoutdisney.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/tookoutdisney.opus,,
toshi,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/toshi.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/toshi.opus,powerconverters,starwars
totalSilence,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/totalSilence.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/totalSilence.opus,"touch, touchthat",lazytown
totinos,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/totinos.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/totinos.opus,,timanderic
totinos2,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/totinos2.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/totinos2.opus,,timanderic
totinos3,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/totinos3.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/totinos3.opus,,
touchme,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/touchme.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/touchme.opus,hislaugh,
tragedy,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/tragedy.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/tragedy.opus,,starwars
trainWithAFace,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/trainWithAFace.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/trainWithAFace.opus,choochoo,
trap,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/trap.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/trap.opus,akbar,starwars
trick,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/trick.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/trick.opus,"trickassbitch, Ithinknot, ithinkthefucknot",
trombone,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/trombone.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/trombone.opus,,
tru,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/tru.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/tru.opus,,
tryMeBitch,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/tryMeBitch.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/tryMeBitch.opus,tryme,
tubthumper,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/tubthumper.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/tubthumper.opus,knockeddown,
Tunak,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/Tunak.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/Tunak.opus,TunakTunak,
turkishprison,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/turkishprison.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/turkishprison.opus,,
turntables,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/turntables.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/turntables.opus,,
uguessedit2,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/uguessedit2.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/uguessedit2.opus,,
underwear,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/underwear.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/underwear.opus,,spongebob
Unique,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/Unique.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/Unique.opus,"TresChic, TresChique, Chic",
unitard,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/unitard.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/unitard.opus,,simpsons
universal,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/universal.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/universal.opus,,
UnlimitedPower,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/UnlimitedPower.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/UnlimitedPower.opus,,starwars
vader,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/vader.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/vader.opus,,starwars
vagina,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/vagina.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/vagina.opus,,
vibes,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/vibes.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/vibes.opus,,
vikings,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/vikings.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/vikings.opus,,spongebob
villager,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/villager.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/villager.opus,,
virgo,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/virgo.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/virgo.opus,,
vn,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/vn.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/vn.opus,,
vocoalex,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/vocoalex.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/vocoalex.opus,,alexjones
wack,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wack.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wack.opus,tightAsFuck,
waffles,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/waffles.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/waffles.opus,,
waka,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/waka.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/waka.opus,,
wakemeup,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wakemeup.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wakemeup.opus,,
wank,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wank.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wank.opus,"wanking, wankingtime",
wat,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wat.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wat.opus,,
water,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/water.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/water.opus,getthewater,
wearenumber1,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wearenumber1.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wearenumber1.opus,"lazytown, robby, number1",lazytown
wednesday,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wednesday.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wednesday.opus,mydudes,daysoftheweek
wednesday2,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wednesday2.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wednesday2.opus,morewednesday,daysoftheweek
wedontknow,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wedontknow.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wedontknow.opus,,kanye
weeaboo,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/weeaboo.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/weeaboo.opus,,"anime,prozd"
welcome,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/welcome.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/welcome.opus,"nutsack, knights",
whatareyoudoing,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/whatareyoudoing.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/whatareyoudoing.opus,,lazytown
whatchasay,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/whatchasay.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/whatchasay.opus,,
whatrudoing,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/whatrudoing.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/whatrudoing.opus,,lazytown
whatrugay,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/whatrugay.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/whatrugay.opus,gay4,gay
whererurparents,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/whererurparents.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/whererurparents.opus,,
WheresTheCaveman,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/WheresTheCaveman.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/WheresTheCaveman.opus,Caveman,
whitepants,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/whitepants.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/whitepants.opus,,
whitney,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/whitney.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/whitney.opus,iwillalways,
whoami,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/whoami.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/whoami.opus,,badacting
WhoIsThis4Chan,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/WhoIsThis4Chan.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/WhoIsThis4Chan.opus,4Chan,
whoopin,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/whoopin.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/whoopin.opus,"asswhoopin, asswhoopinexpress",
why,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/why.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/why.opus,"whydidyouleave, leaveme",
why2,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/why2.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/why2.opus,,
wii,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wii.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wii.opus,wiimenu,
wildcard,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wildcard.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wildcard.opus,,
winner,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/winner.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/winner.opus,,
withoutcosby,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/withoutcosby.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/withoutcosby.opus,,
woke,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/woke.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/woke.opus,,
wonderwoman,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wonderwoman.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wonderwoman.opus,,
wontgetfined,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wontgetfined.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wontgetfined.opus,"lynch, fined",
work,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/work.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/work.opus,"idontwanna, dothework, worktoday",
worst2,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/worst2.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/worst2.opus,,
worstday,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/worstday.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/worstday.opus,"worstdayofmylife, simpsonsworstday",simpsons
Wow,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/Wow.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/Wow.opus,,
wrestle,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wrestle.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wrestle.opus,"wretlewithjeff, jeff2",overwatch
wrong,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wrong.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wrong.opus,,starwars
wrongnumber,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wrongnumber.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wrongnumber.opus,psych,
wtf,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wtf.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wtf.opus,,kanye
wub,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/wub.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/wub.opus,"wubbalubba, wubaluba, wubbalubbadubdub, wubalubadubdub",
Wwooww,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/Wwooww.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/Wwooww.opus,,
xfiles,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/xfiles.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/xfiles.opus,illuminati,
xmasInAfrica,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/xmasInAfrica.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/xmasInAfrica.opus,christmasInAfrica,
yakjohnson,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yakjohnson.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yakjohnson.opus,,
yankee,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yankee.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yankee.opus,,
yaoming,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yaoming.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yaoming.opus,yao,
yarp,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yarp.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yarp.opus,yes7,yes
yeah,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yeah.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yeah.opus,,
yeahboy,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yeahboy.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yeahboy.opus,longestyeahboy,
YeahBoyShootingStars,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/YeahBoyShootingStars.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/YeahBoyShootingStars.opus,"shootingboi, ybss",
yeastofthoughtsandmind,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yeastofthoughtsandmind.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yeastofthoughtsandmind.opus,"yeast, theyeast, globgogabgalab, glob",
yee,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yee.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yee.opus,,
yes,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yes.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yes.opus,,"yes,lotr"
yes2,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yes2.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yes2.opus,,yes
yes3,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yes3.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yes3.opus,,yes
yes4,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yes4.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yes4.opus,,yes
yes5,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yes5.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yes5.opus,,yes
yes6,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yes6.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yes6.opus,,yes
yoho,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yoho.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yoho.opus,"disrepectfulyo, pirates",
yoink,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yoink.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yoink.opus,,
youarenottheguy,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/youarenottheguy.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/youarenottheguy.opus,nottheguy,
youeatmyspaghett,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/youeatmyspaghett.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/youeatmyspaghett.opus,,
youngmetro,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/youngmetro.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/youngmetro.opus,,
yourking,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yourking.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yourking.opus,,
YouUnderestimateMyPower,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/YouUnderestimateMyPower.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/YouUnderestimateMyPower.opus,power,starwars
YouWereTheChosenOne,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/YouWereTheChosenOne.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/YouWereTheChosenOne.opus,ChosenOne,starwars
yoyo,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yoyo.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yoyo.opus,"yoyoman, yoing, yoyomaster",
yungzack,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/yungzack.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/yungzack.opus,"zack2, zs",
zack,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/zack.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/zack.opus,,
zack3,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/zack3.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/zack3.opus,,
zoboomafoo,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/zoboomafoo.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/zoboomafoo.opus,,
zoolander,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/zoolander.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/zoolander.opus,ants,
zootopia,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/zootopia.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/zootopia.opus,,prozd
zucc,https://memebot.nyc3.cdn.digitaloceanspaces.com/memebot/audio/zucc.opus,C:/Class Documents/DL/project/audio_data_downloader/memlife/zucc.opus,,
