name,tags,audio_url,page_url,file_path
World's Biggest Fart - The Hippo,Funny,https://www.voicy.network/Content/Clips/Sound/a75ab558-42d2-42a1-99a1-4309dd9cbfdb.mp3,https://www.voicy.network/clips/jjyaYRxyGE2qoP6gPqti5w,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/a75ab558-42d2-42a1-99a1-4309dd9cbfdb.mp3
Yeah boy,"MP3,Original,download,CoffinDance,Dancing,Pallbearers,Coffin,Africa,Ghana,Meme,Music,Song,Viral,Accident,Remix,Crew",https://www.voicy.network/Content/Clips/Sound/0e1646ce-5a83-420d-abdd-ca17b08e40c8.mp3,https://www.voicy.network/clips/bWjgIDhtWEymB4-3a8Z2Ig,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/0e1646ce-5a83-420d-abdd-ca17b08e40c8.mp3
mr. sandman remix,djkl,https://www.voicy.network/Content/Clips/Sound/02408ebf-1ef7-43d3-ad7c-4b59fb4790dc.mp3,https://www.voicy.network/clips/JBWKeQ4f-Uu5ASm9D8edfA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/02408ebf-1ef7-43d3-ad7c-4b59fb4790dc.mp3
FNAF 6AM,FNAF,https://www.voicy.network/Content/Clips/Sound/9e453e74-03f3-4035-ab84-f86e7dcb2b9d.ogg,https://www.voicy.network/clips/HzVOcSOImUuV8DWw-7a61g,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/9e453e74-03f3-4035-ab84-f86e7dcb2b9d.ogg
gucci flip flops,Yo,https://www.voicy.network/Content/Clips/Sound/2e1e93fb-f9d1-44a3-b92b-8556c7e19df3.mp3,https://www.voicy.network/clips/ILJuT8hYtEiVgbR0rIpZ1A,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/2e1e93fb-f9d1-44a3-b92b-8556c7e19df3.mp3
Among Us- Attack,"among,us,coool",https://www.voicy.network/Content/Clips/Sound/4763698d-93f7-474d-b613-11bde2909431.mp3,https://www.voicy.network/clips/T0cQD3cDDkGI3uf1II756g,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/4763698d-93f7-474d-b613-11bde2909431.mp3
Goofy Gets to Goofy,LoL,https://www.voicy.network/Content/Clips/Sound/b8457066-383a-46a3-9eb6-e1cbfd8dfa66.mp3,https://www.voicy.network/clips/JqzIrKfYf0GHjW_oaIWatQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/b8457066-383a-46a3-9eb6-e1cbfd8dfa66.mp3
dont click,Cool,https://www.voicy.network/Content/Clips/Sound/0c953fce-0976-42e7-8dcc-cd7ebfcb7cca.mp3,https://www.voicy.network/clips/KW97INsb5k680_FvQTXSSg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/0c953fce-0976-42e7-8dcc-cd7ebfcb7cca.mp3
'cause we called in our trip are key logger,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/3b1acaaa-7ee7-4c20-9eee-c1af73975be6.mp3,https://www.voicy.network/clips/Y9eOFym0kEiTiHtvWrUZgw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/3b1acaaa-7ee7-4c20-9eee-c1af73975be6.mp3
orange juice,Yo,https://www.voicy.network/Content/Clips/Sound/3116d20b-1b46-45cc-9fd5-12d38cf3ecdf.mp3,https://www.voicy.network/clips/NqVsknV2o0aubT24eF_urQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/3116d20b-1b46-45cc-9fd5-12d38cf3ecdf.mp3
bruh,Yo,https://www.voicy.network/Content/Clips/Sound/8f18fbce-52c9-4a8f-bb24-6a823f40a16e.mp3,https://www.voicy.network/clips/aEPu-E-hoUmgh-_DylJ_uQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/8f18fbce-52c9-4a8f-bb24-6a823f40a16e.mp3
Onii-Chan Audio75,"MP3,Original,download,Oniichan,Cute,Anime,Family,Brother,Hentai,Sayings",https://www.voicy.network/Content/Clips/Sound/0de651ef-2fd9-4344-b53f-93f90bbd9742.mp3,https://www.voicy.network/clips/0B_n0LS1IEq20yIEgGG8zw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/0de651ef-2fd9-4344-b53f-93f90bbd9742.mp3
oh yes daddy,ComeOn,https://www.voicy.network/Content/Clips/Sound/95eb442e-b6aa-47f8-ae37-4d663262b9cf.mp3,https://www.voicy.network/clips/5DmWfhzZP0G27rDqB9KpgA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/95eb442e-b6aa-47f8-ae37-4d663262b9cf.mp3
Yeah boy.mp4,yeayboy,https://www.voicy.network/Content/Clips/Sound/8cf07d13-0045-4cca-988e-3c8c78d6fe99.mp3,https://www.voicy.network/clips/QUz4sRsIBUCDzkfW-Dlf5A,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/8cf07d13-0045-4cca-988e-3c8c78d6fe99.mp3
Yea thats right,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/afa8bae0-abdb-4a42-8f49-3c17facd35d4.mp3,https://www.voicy.network/clips/MuPzvllfuEWp1430nFzNvQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/afa8bae0-abdb-4a42-8f49-3c17facd35d4.mp3
Why are you gae?,"Gay,Funny,DankMeme,Africa,Homo,Weird,gaylord,uganda,rights,fightforyourright",https://www.voicy.network/Content/Clips/Sound/e8136a1c-f779-4cbe-90c2-96c2cd28485c.mp3,https://www.voicy.network/clips/ZadJo3uN9EqKl5zJH_WpgA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/e8136a1c-f779-4cbe-90c2-96c2cd28485c.mp3
Spotify 7,"MP3,Original,download,Spotify,SoundEffects,SFX,SoundFX,Music",https://www.voicy.network/Content/Clips/Sound/e8a2ddfc-3b09-4efc-a92d-fd2cd7473bc0.mp3,https://www.voicy.network/clips/iwoUq1g_vEqybMI8z507CQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/e8a2ddfc-3b09-4efc-a92d-fd2cd7473bc0.mp3
funny!,hahhahahaha,https://www.voicy.network/Content/Clips/Sound/2e3e9d21-1722-49bb-b1dc-12814a8105b6.mp3,https://www.voicy.network/clips/rV7Ks-1_9kqCcCQGg0kgyw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/2e3e9d21-1722-49bb-b1dc-12814a8105b6.mp3
Among us kills asmr,BM,https://www.voicy.network/Content/Clips/Sound/a0277139-c26a-45be-b3c9-123ca8823c54.mp3,https://www.voicy.network/clips/ZScfSuWbWk69Ymz4bCyT9Q,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/a0277139-c26a-45be-b3c9-123ca8823c54.mp3
grape,Yo,https://www.voicy.network/Content/Clips/Sound/3ec0da6b-24f7-4b3f-8e8d-068577443e24.mp3,https://www.voicy.network/clips/NnK0gYFHSUKR38ixDm_B7g,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/3ec0da6b-24f7-4b3f-8e8d-068577443e24.mp3
i dare you to click this (EARRAPE) warning,JK,https://www.voicy.network/Content/Clips/Sound/3db3f51c-9186-436d-a3f5-9b06078bded0.mp3,https://www.voicy.network/clips/Ac_nd2kb8EeansssScB2SA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/3db3f51c-9186-436d-a3f5-9b06078bded0.mp3
Uhh no,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/25978bdc-6f73-4ede-bdae-948fd5779af5.mp3,https://www.voicy.network/clips/T0z2jvXwV0WReGQ4NJeDww,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/25978bdc-6f73-4ede-bdae-948fd5779af5.mp3
For the simps,simp,https://www.voicy.network/Content/Clips/Sound/bd413b11-db89-4a57-8f88-cf98f9cf3cd3.mp3,https://www.voicy.network/clips/FOkQRiT7Qkyhw1YelWpgkA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/bd413b11-db89-4a57-8f88-cf98f9cf3cd3.mp3
Yea,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/3c95ea62-5588-4e07-838b-8a9f7446da99.mp3,https://www.voicy.network/clips/90EqZTAFT0yJNjpCABsNbQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/3c95ea62-5588-4e07-838b-8a9f7446da99.mp3
Really I'm a girl,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/f23ce955-761e-4189-a690-2ade8de2f871.mp3,https://www.voicy.network/clips/tdz7T__NIk23WpJHftYd-Q,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f23ce955-761e-4189-a690-2ade8de2f871.mp3
Yeah boy,"Shooting,Star,Meme",https://www.voicy.network/Content/Clips/Sound/18a419f9-4c8a-4a94-8894-e062819cc3ce.mp4,https://www.voicy.network/clips/eQr1-g0_xEqL9haHZSKjvg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/18a419f9-4c8a-4a94-8894-e062819cc3ce.mp4
Among Us role reveal (start round),"AmongUs,among,us,Start,Game,Games,Gaming,Twitch,streaming,rolereveal",https://www.voicy.network/Content/Clips/Sound/b25611a5-b440-492f-a050-4e414aba7346.mp3,https://www.voicy.network/clips/jRSYwwMy0EemOPNimlq8Eg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/b25611a5-b440-492f-a050-4e414aba7346.mp3
THE LOUDEST THING YOU WILL EVER HEAR,loud,https://www.voicy.network/Content/Clips/Sound/928a95c4-457c-45a3-8830-6b09c895486d.mp3,https://www.voicy.network/clips/PFB6VNfLh0ayDZW0_rjIrw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/928a95c4-457c-45a3-8830-6b09c895486d.mp3
Any one have mic?,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/be4c9311-d2a6-4f2e-95b9-5e40c0a4ce86.mp3,https://www.voicy.network/clips/qla7bBQMUkyVRgQYMErEcw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/be4c9311-d2a6-4f2e-95b9-5e40c0a4ce86.mp3
Yeet it out! (Robot),"Meme,Funny,Yeet,Robot",https://www.voicy.network/Content/Clips/Sound/b0dad4e4-9773-41be-93ab-bab79caed1b2.wav,https://www.voicy.network/clips/G8QRdn07MEePMZmaHDvEeA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/b0dad4e4-9773-41be-93ab-bab79caed1b2.wav
How old are you?,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/ca93c483-d53c-465c-a4bb-448e4aea4304.mp3,https://www.voicy.network/clips/DPmA5CwRf0KkdIJjL-AWkw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/ca93c483-d53c-465c-a4bb-448e4aea4304.mp3
I like ya cut g (Original),Cut,https://www.voicy.network/Content/Clips/Sound/5512f16c-8c06-43d2-8774-ba128863c78c.mp3,https://www.voicy.network/clips/C6NNVVdbyk2e4YWCcK_vTA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/5512f16c-8c06-43d2-8774-ba128863c78c.mp3
Your and you're asking a twenty nine hundred four right,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/32bdeda4-30fd-4023-86ca-d7bd2ade6c69.mp3,https://www.voicy.network/clips/tVex-BgAXkav8SWgLEUiEQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/32bdeda4-30fd-4023-86ca-d7bd2ade6c69.mp3
Hey whats up?,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/192c4e24-69d1-4d1f-8536-e44fe60a73be.mp3,https://www.voicy.network/clips/xzi1yBFycEev4F7Cp5RFBA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/192c4e24-69d1-4d1f-8536-e44fe60a73be.mp3
school,da,https://www.voicy.network/Content/Clips/Sound/27f79d7b-563e-4684-ba93-dc05c8e391d4.mp3,https://www.voicy.network/clips/uaAFd98GmECwUFzhQMotWg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/27f79d7b-563e-4684-ba93-dc05c8e391d4.mp3
Spotify 4,"MP3,Original,download,Spotify,SoundEffects,SFX,SoundFX,Music",https://www.voicy.network/Content/Clips/Sound/276d10b8-3611-430f-9934-cbedd4a55aae.mp3,https://www.voicy.network/clips/zOUfn8iHSkmrU6WjnQ_LkA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/276d10b8-3611-430f-9934-cbedd4a55aae.mp3
Big Black Nigga Balls HD (FULL VIDEO),LoL,https://www.voicy.network/Content/Clips/Sound/0281b552-ab52-457d-bf6b-b80a9597933b.mp3,https://www.voicy.network/clips/CKpO_29LqUKkgvcwKmW5Lg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/0281b552-ab52-457d-bf6b-b80a9597933b.mp3
You try to take advantage of an old man,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/05a987a9-0508-4d88-bad8-d95a593db3e9.mp3,https://www.voicy.network/clips/cbGCXPmaR0mw2137HCO0gQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/05a987a9-0508-4d88-bad8-d95a593db3e9.mp3
Im not gonna say ur name just to prove im not a sou..,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/aae9be4e-f178-45e7-bf54-e261d11d93c5.mp3,https://www.voicy.network/clips/W88ykMPm6EWqJDEaeFDx8Q,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/aae9be4e-f178-45e7-bf54-e261d11d93c5.mp3
My name is Kaitlyn,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/6b3e5529-9cf0-4e83-9255-21652b3e66f9.mp3,https://www.voicy.network/clips/iPFUM3MBzU6FOdQBuTK6-g,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/6b3e5529-9cf0-4e83-9255-21652b3e66f9.mp3
No this is my bros account,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/d5872bbc-e714-4831-b778-3010237ded09.mp3,https://www.voicy.network/clips/SLD-ZiE27UuCgQhytSzxrQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/d5872bbc-e714-4831-b778-3010237ded09.mp3
Crystal Dolphin Earrape,JK,https://www.voicy.network/Content/Clips/Sound/259480b2-bd4e-4835-b362-d7a009c0260c.mp3,https://www.voicy.network/clips/vq11GjCBlUeuOZApoqY-6g,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/259480b2-bd4e-4835-b362-d7a009c0260c.mp3
Among us vote,"AmongUs,amongussound",https://www.voicy.network/Content/Clips/Sound/cd6aca5c-7ebe-47fa-a706-2185ccc4bc63.mp3,https://www.voicy.network/clips/fEmiZ82RgUS1rgZOD7V6ng,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/cd6aca5c-7ebe-47fa-a706-2185ccc4bc63.mp3
Onii-Chan Audio74,"MP3,Original,download,Oniichan,Cute,Anime,Family,Brother,Hentai,Sayings",https://www.voicy.network/Content/Clips/Sound/77d77d0a-86a7-4780-ba56-c89d104ddd5e.mp3,https://www.voicy.network/clips/_xsvLac2dEm8LPvYNDcCdA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/77d77d0a-86a7-4780-ba56-c89d104ddd5e.mp3
Eatin' A Znak,"Meme,Random,Eating,a,kingminion,ckcomedy,Derp,derpy,eatin,snack,znak,eatinaznak",https://www.voicy.network/Content/Clips/Sound/8448a444-9448-4be0-b1c3-7b3e30c2b4ef.wav,https://www.voicy.network/clips/Duiv6rpbdU6r8uvONs-JFQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/8448a444-9448-4be0-b1c3-7b3e30c2b4ef.wav
Spotify 3,"MP3,Original,download,Spotify,SoundEffects,SFX,SoundFX,Music",https://www.voicy.network/Content/Clips/Sound/3b1e93b7-5830-4c2b-a33d-76b0be444223.mp3,https://www.voicy.network/clips/m_DQbfw8CEKFDoYqUTSfDg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/3b1e93b7-5830-4c2b-a33d-76b0be444223.mp3
jack stauber - buttercup,Meme,https://www.voicy.network/Content/Clips/Sound/f09dbe85-a849-49c4-b9d2-c9935065cb97.mp3,https://www.voicy.network/clips/5rhgR66oJ0ev1MqgvJa1rw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f09dbe85-a849-49c4-b9d2-c9935065cb97.mp3
Among Us joining lobby,"AmongUs,among,us,Game,Games,Gaming,Imposter,Killing,Kill,Death,Twitch,streaming",https://www.voicy.network/Content/Clips/Sound/179a15c5-47ba-4b91-944e-5b756cc36fc6.mp3,https://www.voicy.network/clips/KVLHv6AIOUWeS5jEa0xdJA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/179a15c5-47ba-4b91-944e-5b756cc36fc6.mp3
Among us message,"AmongUs,Sound,amongussound",https://www.voicy.network/Content/Clips/Sound/c4cee76e-b879-4fd3-8f03-45881177f0cf.mp3,https://www.voicy.network/clips/fOZaYSw8aEuM9ZLR0dGGeg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/c4cee76e-b879-4fd3-8f03-45881177f0cf.mp3
Among Us death 1,"us,Game,Games,Gaming,Imposter,Killing,Kill,Death,Twitch,AmongUs,among,streaming",https://www.voicy.network/Content/Clips/Sound/a40af369-7223-47d2-ae7d-fad215174fe6.mp3,https://www.voicy.network/clips/_nh-Oiz6KESeqJgBal02gw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/a40af369-7223-47d2-ae7d-fad215174fe6.mp3
Normal,"MP3,Original,download,CoffinDance,Dancing,Pallbearers,Coffin,Africa,Ghana,Meme,Music,Song,Viral,Accident,Remix,Crew",https://www.voicy.network/Content/Clips/Sound/f8770246-5b31-4316-9f02-8f21cf1af6ab.mp3,https://www.voicy.network/clips/a8dA4RcPP0aZuA2MWrVUuw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f8770246-5b31-4316-9f02-8f21cf1af6ab.mp3
the hash slinging slasher,"Oh,No",https://www.voicy.network/Content/Clips/Sound/7a69228e-a145-40dd-80fa-54c6417cbc7e.mp3,https://www.voicy.network/clips/11mdCHKysUmqP6VYpO5xNA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/7a69228e-a145-40dd-80fa-54c6417cbc7e.mp3
Why didn't you call me pt2,"MP3,Original,download,Thor,Ragnarok,Chris,Hemsworth,ChrisHemsworth,Marvel,Superhero,Superpowers,avengers,Quotes,Sayings",https://www.voicy.network/Content/Clips/Sound/b9a253fc-a254-46ee-bb1b-52e7562c08a1.mp3,https://www.voicy.network/clips/p3yREIMxAEq-pJ2p--9afA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/b9a253fc-a254-46ee-bb1b-52e7562c08a1.mp3
Spotify 2,"MP3,Original,download,Spotify,SoundEffects,SFX,SoundFX,Music",https://www.voicy.network/Content/Clips/Sound/45ff07d7-b85d-4156-81c4-9c3bf175b150.mp3,https://www.voicy.network/clips/fsMiY7QtXk_veXKvow0EKA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/45ff07d7-b85d-4156-81c4-9c3bf175b150.mp3
IDUBBBZ I'M GAY MEME,Gay,https://www.voicy.network/Content/Clips/Sound/4214b8fe-f364-4016-9038-bdc9adea5f73.mp3,https://www.voicy.network/clips/pPblpDjxUEmJUArAkoINzg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/4214b8fe-f364-4016-9038-bdc9adea5f73.mp3
I was just curious,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/54b03db5-6d76-40c5-ad3f-405367313f95.mp3,https://www.voicy.network/clips/CfpWBDtIRkGCe49OY0D2rg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/54b03db5-6d76-40c5-ad3f-405367313f95.mp3
Among Us death 2 (gun),"AmongUs,among,us,Game,Games,Gaming,Imposter,Killing,Kill,Death,Twitch,streaming",https://www.voicy.network/Content/Clips/Sound/a2fbbbbc-72c3-410e-b62c-5071ba433d1a.mp3,https://www.voicy.network/clips/eZuVk3shJEm896yr40vpbQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/a2fbbbbc-72c3-410e-b62c-5071ba433d1a.mp3
Among Us crisis,"AmongUs,among,us,Imposter,Game,Games,Gaming,Twitch,streaming,crisis",https://www.voicy.network/Content/Clips/Sound/03c0fefb-e101-4fc1-b509-12f67e3c71a9.mp3,https://www.voicy.network/clips/OfEiDWxia0q-SmQgZrM3XQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/03c0fefb-e101-4fc1-b509-12f67e3c71a9.mp3
Oh Yes Daddy - Caillou/Spongebob,"Yes,Daddy",https://www.voicy.network/Content/Clips/Sound/88f58b79-2ebc-4230-a28d-de71308ee22d.mp3,https://www.voicy.network/clips/SmsaKtq9aUuHY0rN1H8kZA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/88f58b79-2ebc-4230-a28d-de71308ee22d.mp3
Yes,"MP3,Original,download,Fortress,Fortress2,Games,TeamFortress,Memes,Quotes,Sayings,Lines",https://www.voicy.network/Content/Clips/Sound/8fbc3838-b24d-4c96-932c-19c4f0da42eb.mp3,https://www.voicy.network/clips/C_ZTXmdqlEGWZBSYMulzlQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/8fbc3838-b24d-4c96-932c-19c4f0da42eb.mp3
Oof,"MP3,Original,download,CoffinDance,Dancing,Pallbearers,Coffin,Africa,Ghana,Meme,Music,Song,Viral,Accident,Remix,Crew",https://www.voicy.network/Content/Clips/Sound/77d980d9-57b6-4fa8-8a05-bc798055f124.mp3,https://www.voicy.network/clips/Bv9rCzuHEkWHoJJGvvBwxQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/77d980d9-57b6-4fa8-8a05-bc798055f124.mp3
No no and no,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/87399b03-c18a-45c1-8bb0-31037e28421a.mp3,https://www.voicy.network/clips/ehD9lY1SYUW23ylMFahpjA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/87399b03-c18a-45c1-8bb0-31037e28421a.mp3
Lil Eazzyy - Onna Come Up pt2,Yo,https://www.voicy.network/Content/Clips/Sound/2a360ea8-a396-4813-bbe0-6599898a3040.mp3,https://www.voicy.network/clips/q1nwrCzc3EelMvRI_ovAuw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/2a360ea8-a396-4813-bbe0-6599898a3040.mp3
Coffin 8 bits,"MP3,Original,download,CoffinDance,Dancing,Pallbearers,Coffin,Africa,Ghana,Meme,Music,Song,Viral,Accident,Remix,Crew",https://www.voicy.network/Content/Clips/Sound/07027469-e38e-43da-a0cf-ff650f8c0bf1.mp3,https://www.voicy.network/clips/xpZQXJIMAUejpi2SWHtW5w,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/07027469-e38e-43da-a0cf-ff650f8c0bf1.mp3
Spotify 1,"MP3,Original,download,Spotify,SoundEffects,SFX,SoundFX,Music",https://www.voicy.network/Content/Clips/Sound/f9853bac-cfbd-4971-af75-49462c0cbda8.mp3,https://www.voicy.network/clips/DbMv0rVFkUmKGITAjpLEQQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f9853bac-cfbd-4971-af75-49462c0cbda8.mp3
smcak,smackcam,https://www.voicy.network/Content/Clips/Sound/614afeb1-3c80-4a64-ac3b-9f4d6253bf7f.wav,https://www.voicy.network/clips/_00o-lksv0iWB0xpox0YXg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/614afeb1-3c80-4a64-ac3b-9f4d6253bf7f.wav
Hey,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/4dfc0cf9-3b42-4a53-b654-841ecc968eac.mp3,https://www.voicy.network/clips/UdmAZ3GtT0CGHbDlAkycEQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/4dfc0cf9-3b42-4a53-b654-841ecc968eac.mp3
69% reduced,"MP3,Original,download,CoffinDance,Dancing,Pallbearers,Coffin,Africa,Ghana,Meme,Music,Song,Viral,Accident,Remix,Crew",https://www.voicy.network/Content/Clips/Sound/bbeae45f-f82d-478e-b027-bc1e585a77fc.mp3,https://www.voicy.network/clips/6V5ssM7cwUGKzMsWuegSnw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/bbeae45f-f82d-478e-b027-bc1e585a77fc.mp3
OH YES DADDY! 1 HOUR LONG SPECIAL,"Come,On",https://www.voicy.network/Content/Clips/Sound/060f5360-031d-47cd-91d7-3a77ab7be972.mp3,https://www.voicy.network/clips/oxBAdPkKFE_gjJPmBuDYBQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/060f5360-031d-47cd-91d7-3a77ab7be972.mp3
I'm not a soundboard,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/d89983d7-da2f-4345-ac0c-7b5f120ff6d4.mp3,https://www.voicy.network/clips/xondy3-WmUmzhaBxWyCCyw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/d89983d7-da2f-4345-ac0c-7b5f120ff6d4.mp3
Helloo,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/6d9d6561-504c-4893-b074-9ec5f06b0b8e.mp3,https://www.voicy.network/clips/AWTvF2W-j0_Hfi9gBJX7lA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/6d9d6561-504c-4893-b074-9ec5f06b0b8e.mp3
Among Us steps,"AmongUs,among,us,Game,Games,Gaming,Walking,Steps,Twitch,streaming",https://www.voicy.network/Content/Clips/Sound/517fd7b7-2c37-4495-81d9-f3e9617faee4.mp3,https://www.voicy.network/clips/woswifgvY02gRsoALgTDsg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/517fd7b7-2c37-4495-81d9-f3e9617faee4.mp3
Alright,"MP3,Original,download,GamerGirl,Cute,Quotes,Lines,Sayings,Fix,PS4",https://www.voicy.network/Content/Clips/Sound/abcb4d19-65cc-476d-9443-2907029488d8.mp3,https://www.voicy.network/clips/cb5mOUD81kmAvuL9KBOrNw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/abcb4d19-65cc-476d-9443-2907029488d8.mp3
You sound like you can india somewhere,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/126e1322-b071-42eb-9cbc-a54f75020357.mp3,https://www.voicy.network/clips/PMv-gtkEnEWm1kLF8J1BXQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/126e1322-b071-42eb-9cbc-a54f75020357.mp3
